X: (V*s),Y: (Hits)
9.99995e-09,0
1.00106e-08,1
1.00212e-08,0
1.00318e-08,1
1.00425e-08,0
1.00531e-08,0
1.00637e-08,0
1.00744e-08,0
1.0085e-08,0
1.00956e-08,0
1.01062e-08,0
1.01169e-08,0
1.01275e-08,0
1.01381e-08,1
1.01488e-08,0
1.01594e-08,0
1.017e-08,0
1.01806e-08,1
1.01913e-08,0
1.02019e-08,2
1.02125e-08,0
1.02232e-08,0
1.02338e-08,0
1.02444e-08,0
1.0255e-08,1
1.02657e-08,0
1.02763e-08,0
1.02869e-08,1
1.02976e-08,0
1.03082e-08,0
1.03188e-08,0
1.03294e-08,0
1.03401e-08,0
1.03507e-08,0
1.03613e-08,0
1.0372e-08,0
1.03826e-08,0
1.03932e-08,0
1.04038e-08,0
1.04145e-08,0
1.04251e-08,1
1.04357e-08,1
1.04464e-08,0
1.0457e-08,0
1.04676e-08,0
1.04783e-08,0
1.04889e-08,0
1.04995e-08,1
1.05101e-08,0
1.05208e-08,0
1.05314e-08,0
1.0542e-08,0
1.05527e-08,0
1.05633e-08,0
1.05739e-08,1
1.05845e-08,0
1.05952e-08,0
1.06058e-08,0
1.06164e-08,0
1.06271e-08,1
1.06377e-08,0
1.06483e-08,0
1.06589e-08,0
1.06696e-08,0
1.06802e-08,0
1.06908e-08,0
1.07015e-08,0
1.07121e-08,0
1.07227e-08,1
1.07333e-08,0
1.0744e-08,0
1.07546e-08,0
1.07652e-08,0
1.07759e-08,0
1.07865e-08,0
1.07971e-08,0
1.08078e-08,0
1.08184e-08,0
1.0829e-08,0
1.08396e-08,0
1.08503e-08,0
1.08609e-08,0
1.08715e-08,0
1.08822e-08,0
1.08928e-08,0
1.09034e-08,0
1.0914e-08,0
1.09247e-08,0
1.09353e-08,0
1.09459e-08,0
1.09566e-08,0
1.09672e-08,0
1.09778e-08,0
1.09884e-08,1
1.09991e-08,0
1.10097e-08,0
1.10203e-08,0
1.1031e-08,0
1.10416e-08,0
1.10522e-08,0
1.10628e-08,0
1.10735e-08,0
1.10841e-08,0
1.10947e-08,0
1.11054e-08,0
1.1116e-08,0
1.11266e-08,0
1.11372e-08,0
1.11479e-08,0
1.11585e-08,0
1.11691e-08,0
1.11798e-08,0
1.11904e-08,0
1.1201e-08,0
1.12117e-08,0
1.12223e-08,0
1.12329e-08,0
1.12435e-08,0
1.12542e-08,1
1.12648e-08,0
1.12754e-08,0
1.12861e-08,0
1.12967e-08,0
1.13073e-08,0
1.13179e-08,0
1.13286e-08,0
1.13392e-08,0
1.13498e-08,0
1.13605e-08,0
1.13711e-08,0
1.13817e-08,0
1.13923e-08,0
1.1403e-08,0
1.14136e-08,0
1.14242e-08,0
1.14349e-08,0
1.14455e-08,0
1.14561e-08,0
1.14667e-08,0
1.14774e-08,0
1.1488e-08,0
1.14986e-08,0
1.15093e-08,0
1.15199e-08,0
1.15305e-08,0
1.15411e-08,0
1.15518e-08,0
1.15624e-08,0
1.1573e-08,0
1.15837e-08,0
1.15943e-08,0
1.16049e-08,0
1.16156e-08,0
1.16262e-08,0
1.16368e-08,0
1.16474e-08,0
1.16581e-08,0
1.16687e-08,0
1.16793e-08,0
1.169e-08,0
1.17006e-08,0
1.17112e-08,0
1.17218e-08,0
1.17325e-08,0
1.17431e-08,0
1.17537e-08,0
1.17644e-08,0
1.1775e-08,0
1.17856e-08,0
1.17962e-08,0
1.18069e-08,0
1.18175e-08,0
1.18281e-08,0
1.18388e-08,0
