X: (V*s),Y: (Hits)
2.48934e-08,0
2.49284e-08,2
2.49635e-08,0
2.49986e-08,0
2.50337e-08,0
2.50687e-08,1
2.51038e-08,0
2.51389e-08,1
2.5174e-08,0
2.5209e-08,0
2.52441e-08,0
2.52792e-08,1
2.53142e-08,1
2.53493e-08,1
2.53844e-08,2
2.54195e-08,1
2.54545e-08,0
2.54896e-08,0
2.55247e-08,0
2.55597e-08,0
2.55948e-08,1
2.56299e-08,0
2.5665e-08,0
2.57e-08,0
2.57351e-08,1
2.57702e-08,0
2.58052e-08,0
2.58403e-08,0
2.58754e-08,0
2.59105e-08,2
2.59455e-08,2
2.59806e-08,0
2.60157e-08,1
2.60507e-08,0
2.60858e-08,1
2.61209e-08,0
2.6156e-08,0
2.6191e-08,0
2.62261e-08,0
2.62612e-08,0
2.62962e-08,0
2.63313e-08,0
2.63664e-08,0
2.64015e-08,0
2.64365e-08,0
2.64716e-08,0
2.65067e-08,0
2.65417e-08,1
2.65768e-08,0
2.66119e-08,0
2.6647e-08,0
2.6682e-08,2
2.67171e-08,0
2.67522e-08,0
2.67872e-08,0
2.68223e-08,0
2.68574e-08,1
2.68925e-08,0
2.69275e-08,0
2.69626e-08,0
2.69977e-08,0
2.70327e-08,1
2.70678e-08,0
2.71029e-08,0
2.7138e-08,0
2.7173e-08,1
2.72081e-08,0
2.72432e-08,0
2.72782e-08,0
2.73133e-08,0
2.73484e-08,0
2.73835e-08,0
2.74185e-08,2
2.74536e-08,0
2.74887e-08,1
2.75237e-08,1
2.75588e-08,0
2.75939e-08,0
2.7629e-08,0
2.7664e-08,0
2.76991e-08,0
2.77342e-08,0
2.77692e-08,2
2.78043e-08,1
2.78394e-08,0
2.78745e-08,1
2.79095e-08,0
2.79446e-08,1
2.79797e-08,0
2.80147e-08,0
2.80498e-08,0
2.80849e-08,0
2.812e-08,0
2.8155e-08,0
2.81901e-08,1
2.82252e-08,0
2.82602e-08,0
2.82953e-08,0
2.83304e-08,1
2.83655e-08,2
2.84005e-08,0
2.84356e-08,0
2.84707e-08,0
2.85057e-08,0
2.85408e-08,0
2.85759e-08,0
2.8611e-08,0
2.8646e-08,0
2.86811e-08,1
2.87162e-08,0
2.87512e-08,0
2.87863e-08,0
2.88214e-08,0
2.88565e-08,0
2.88915e-08,0
2.89266e-08,0
2.89617e-08,0
2.89967e-08,0
2.90318e-08,0
2.90669e-08,0
2.9102e-08,0
2.9137e-08,0
2.91721e-08,0
2.92072e-08,0
2.92422e-08,2
2.92773e-08,0
2.93124e-08,0
2.93475e-08,0
2.93825e-08,0
2.94176e-08,0
2.94527e-08,0
2.94877e-08,0
2.95228e-08,0
2.95579e-08,0
2.9593e-08,0
2.9628e-08,0
2.96631e-08,1
2.96982e-08,0
2.97332e-08,0
2.97683e-08,0
2.98034e-08,0
2.98385e-08,0
2.98735e-08,0
2.99086e-08,0
2.99437e-08,0
2.99787e-08,0
3.00138e-08,0
3.00489e-08,1
3.0084e-08,0
3.0119e-08,0
3.01541e-08,0
3.01892e-08,0
3.02242e-08,0
3.02593e-08,0
3.02944e-08,1
3.03295e-08,0
3.03645e-08,1
3.03996e-08,0
3.04347e-08,0
3.04697e-08,0
3.05048e-08,0
3.05399e-08,0
3.0575e-08,0
3.061e-08,0
3.06451e-08,0
3.06802e-08,0
3.07152e-08,0
3.07503e-08,0
3.07854e-08,0
3.08205e-08,0
3.08555e-08,2
3.08906e-08,0
3.09257e-08,0
3.09607e-08,0
3.09958e-08,0
3.10309e-08,0
3.1066e-08,0
3.1101e-08,0
3.11361e-08,0
3.11712e-08,0
3.12062e-08,1
3.12413e-08,0
3.12764e-08,1
3.13115e-08,0
3.13465e-08,0
3.13816e-08,0
3.14167e-08,0
3.14517e-08,0
3.14868e-08,0
3.15219e-08,0
3.1557e-08,0
3.1592e-08,1
3.16271e-08,0
3.16622e-08,0
3.16973e-08,0
3.17323e-08,0
3.17674e-08,0
3.18025e-08,1
3.18375e-08,0
3.18726e-08,1
3.19077e-08,0
3.19428e-08,0
3.19778e-08,0
3.20129e-08,1
3.2048e-08,0
3.2083e-08,0
3.21181e-08,0
3.21532e-08,0
3.21883e-08,0
3.22233e-08,0
3.22584e-08,0
3.22935e-08,0
3.23285e-08,0
3.23636e-08,0
3.23987e-08,0
3.24338e-08,0
3.24688e-08,0
3.25039e-08,1
3.2539e-08,1
3.2574e-08,0
3.26091e-08,0
3.26442e-08,1
3.26793e-08,0
3.27143e-08,0
3.27494e-08,0
3.27845e-08,0
3.28195e-08,1
3.28546e-08,0
3.28897e-08,1
3.29248e-08,0
3.29598e-08,1
3.29949e-08,0
3.303e-08,0
3.3065e-08,0
3.31001e-08,0
3.31352e-08,0
3.31703e-08,0
3.32053e-08,0
3.32404e-08,0
3.32755e-08,0
3.33105e-08,0
3.33456e-08,0
3.33807e-08,0
3.34158e-08,1
3.34508e-08,0
3.34859e-08,0
3.3521e-08,0
3.3556e-08,0
3.35911e-08,0
3.36262e-08,0
3.36613e-08,0
3.36963e-08,0
3.37314e-08,0
3.37665e-08,0
3.38015e-08,0
3.38366e-08,1
3.38717e-08,0
3.39068e-08,0
3.39418e-08,0
3.39769e-08,0
3.4012e-08,0
3.4047e-08,0
3.40821e-08,0
3.41172e-08,0
3.41523e-08,0
3.41873e-08,0
3.42224e-08,0
3.42575e-08,0
3.42925e-08,0
3.43276e-08,0
3.43627e-08,0
3.43978e-08,0
3.44328e-08,0
3.44679e-08,0
3.4503e-08,0
3.4538e-08,0
3.45731e-08,0
3.46082e-08,0
3.46433e-08,0
3.46783e-08,0
3.47134e-08,0
3.47485e-08,0
3.47835e-08,0
3.48186e-08,0
3.48537e-08,0
3.48888e-08,1
3.49238e-08,0
3.49589e-08,0
3.4994e-08,0
3.5029e-08,0
3.50641e-08,0
3.50992e-08,1
3.51343e-08,0
3.51693e-08,0
3.52044e-08,1
3.52395e-08,0
3.52745e-08,0
3.53096e-08,0
3.53447e-08,0
3.53798e-08,0
3.54148e-08,0
3.54499e-08,0
3.5485e-08,1
3.552e-08,0
3.55551e-08,0
